Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
4180.815992,207.4974,28,14.45756,26439.2,5092,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1911.199623,207.6094,70,0.9952896,30207.09,4846,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2167.855557,162.447,73,9.017084,3900.77,10626,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1719.173387,220.132293,56,15.74015572,34197.3,1655,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1537.073388,265.1283,79,9.621132,16970.75,35798,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1895.230077,164.9785,20,7.662995,2246.27,90,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4194.479859,179.9476,58,7.80176,47620.86,3034,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2038.974824,194.9699,81,9.694195,26278.72,28165,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2060.745551,242.657291,82,12.94388838,17526.85,627,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2389.270826,255.137219,57,9.046493464,132139.98,3137,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6081.603462,149.9378,72,17.59522,41036.59,5450,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6832.868436,222.6326,48,9.84351,22316.64,872,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6147.295218,162.4982,85,12.13223,28175.21,389,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5061.53662,134.9509,79,9.317847,9278.76,2194,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2061.503839,257.6513,81,9.265037,71364.52,7023,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
654.0700617,210.127,79,10.94774,22380.45,4420,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
834.3144319,204.963371,30,10.11260574,42991.1,733,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
473.0515906,179.947583,78,12.13409749,2978.04,51582,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
419.0508708,139.981577,70,14.73616645,43882.72,5652,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
924.895642,152.5104,74,6.799101,25667.66,136,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5955.088107,245.1283,42,12.77241,35995.19,22544,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4999.200658,194.9882,51,16.57722,23882.77,24628,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1452.334634,139.987503,53,14.84155042,15281.28,1598,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1761.265371,220.1185,21,9.976783,14527.8,8867,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6597.462528,225.1786,66,7.275267,20656.27,4022,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1570.345219,175.006206,88,6.286550988,35891.67,955,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1712.794495,277.651257,28,11.46370907,34407.99,1038,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
985.6286855,179.965581,22,10.2831545,84232.11,1827,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5611.04531,139.9678,39,9.758572,70057.28,1206,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2059.963787,134.9509,56,7.42634,55492.69,38334,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6469.578976,245.1283,88,9.153981,46348.16,35230,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1108.368947,107.4806,51,11.27574,20697.37,2387,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
848.1445109,124.9781,38,9.008834,44420.18,335,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1031.032132,232.652,28,12.00063,33953.37,236,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1553.257429,255.1417,19,12.10602,22118.1,926,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
730.1829735,139.99789,71,5.210753949,30101.28,949,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
805.2130716,202.4433,77,9.908836,85485.94,203,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5553.7371,149.9928,20,14.77266,97729.46,39,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6836.227251,212.6228,49,5.448899,25371.48,1162,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
620.1308589,132.5127,39,3.093082,17768.57,129,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1758.68213,182.4433,61,17.70648,40651.57,28382,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2586.074672,162.45383,60,12.65398405,27353.22,1924,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4625.577762,212.6695,57,11.61185,38957.95,1355,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1036.098256,184.9785,33,8.263688,23553.75,548,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5129.540139,172.4705,23,10.67482,37542.28,2240,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4290.116592,187.4811,51,12.52796,34919.71,4646,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5544.892096,162.5005,66,11.75442,14528.18,885,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6637.249892,162.497,23,10.30581,66034.48,597,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6026.66605,207.4673,67,3.593769,43140.04,27,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5469.381433,194.9744,64,10.69966,21607.29,8324,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1412.381474,204.9797,60,10.19137,20537.04,141,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4753.29229,94.97283,49,8.697285,29695.74,1273,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6074.8746,179.9476,21,4.85258,20977.35,990,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1060.670899,164.9889,30,15.96237,7141.05,3892,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5730.023775,152.4798,81,9.034045,15094.07,10552,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4626.563441,124.9643,74,4.868635,7729.12,488,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5895.142664,197.6288,78,9.713017,27947.45,22255,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
563.1178513,174.9618,75,10.43721,17202.87,726,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
939.8765686,220.132293,52,10.93180592,46272.07,30688,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6070.299747,127.4783,22,9.462909,43147.9,547,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4899.562179,200.1465,63,8.383716,20189.82,2389,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1614.544362,182.460772,40,11.6443975,6170.55,7699,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6622.410472,162.447,60,10.10623,3728.27,1404,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1927.803648,204.961,81,9.797301,10881.57,423,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6183.792283,222.6326,54,12.57747,2584.6,121,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4869.168543,149.9915,76,10.13592,61256.1,481,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1370.86345,235.159141,64,12.30730362,36220.07,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
815.194738,252.637807,48,9.42799205,18198.59,178,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
875.1196392,194.988208,42,12.84976081,13288.17,60461,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1735.70733,147.4713,32,7.210336,11098.33,5493,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5951.423471,177.4945,56,13.31611,47795.03,16374,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
570.7344969,167.456419,35,8.717398286,11824.7,280,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5644.976125,127.475,36,10.04996,36690.66,19866,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2083.424243,210.1518,28,8.227196,49166.12,17923,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5981.238779,124.9781,60,15.17395,51591.16,191,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1099.763014,164.967019,34,6.26674205,49393.59,601,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5794.589213,147.4601,47,10.25356,26920.29,10238,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4173.243596,147.4601,77,11.33011,25195.32,1195,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5259.588349,119.9897,31,14.68473,14829.89,4555,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4024.612201,230.1051,35,8.759585,25653.34,14823,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1875.470621,120.0049,30,7.259021,28936.68,967,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5693.54601,222.6326,42,10.47985,8817.04,519,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1256.972232,230.1344,60,9.884699,42634.06,809,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2016.710031,192.456745,32,8.255565152,24090.62,6699,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5013.653883,172.4579,52,13.8139,43111.98,8223,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2334.936502,104.9923,36,8.776288,98147.26,1153,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1353.29384,137.483594,24,9.807530479,26282.4,69,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
954.1842126,242.6143,86,4.980976,33861.89,325,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
927.9297296,182.467607,48,5.114025367,12000.1,2792,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1410.343155,184.9647,33,10.36695,33504.33,2103,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2136.125116,240.114868,40,13.12639203,132334.77,1523,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
742.7794122,172.503404,76,10.95303334,42506.64,25577,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5228.606985,159.983,52,10.77203,13933.32,2831,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
790.0442858,124.9607,79,7.029407,36227.83,7789,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4948.48511,162.4526,52,10.11667,30724.26,1378,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
649.3891796,137.468388,80,9.53003591,9450.84,13768,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3747.78242,184.9785,39,4.876124,119599.4,2649,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4110.601155,165.0182,26,6.722832,42585.62,1265,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1991.629188,114.9509,44,5.826774,79358.93,25086,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
804.9040342,79.97886,53,13.85374,27800.88,3118,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5989.298293,240.1149,19,12.29465,15231.39,10810,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6754.62207,162.4676,23,12.59805,26100.78,13265,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4872.598082,242.6106,48,11.78588,47832.25,327,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1615.988955,129.962093,41,5.232014731,4032.12,687,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
465.629346,162.4713,83,10.2213,137119.7,189,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1025.701125,127.458638,33,13.08571695,81170.43,328,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6833.821068,142.4526,43,8.595905,72214.56,2421,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
602.6894614,147.4738,50,10.91998,40719.95,2308,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4663.249156,149.9707,34,11.38978,9044.12,960,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1438.429891,124.9935,40,9.161002,42964.75,197,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4286.838179,184.9939,40,10.78835,23806.77,25150,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5305.741074,119.9897,62,11.73621,51231.14,702,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
785.5416603,242.628057,75,9.368606843,25044.85,1817,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5221.7217,150.0208,81,6.484808,30474.66,7058,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
562.038508,104.9923,22,11.69401,12211.05,32739,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5328.076501,159.9642,25,12.70422,36700.44,21981,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5489.502601,142.4827,52,8.81118,22058.82,62625,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1342.337702,139.9875,53,9.308406,12861.54,445,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
722.927922,137.4616,29,11.28003,49844.68,45763,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1734.660297,164.9647,49,12.5181,90696.33,268,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3859.813737,149.9776,83,6.428273,37287.57,9624,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5408.322311,242.6143,31,11.59084,30153.27,1907,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
831.1303039,162.482694,63,8.503805869,36973.83,1551,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1443.47725,149.9621,66,12.60775,14910.59,3149,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
805.1476345,232.652038,73,7.544577618,41717.46,11561,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1552.219697,137.5165,20,12.2004,84655.31,6627,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
278.5411418,92.488023,71,4.12236456,82554.24,46581,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6536.992768,172.4705,37,14.30687,53298.45,31846,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1144.770736,150.0208,56,7.625104,23805.49,19540,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5247.01062,182.447,26,9.245843,48071.63,2109,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1000.235232,139.9861,48,5.905359,53516.91,53364,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1691.271964,154.9919,39,6.115071,98176.66,447,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2744.394944,117.4835,71,6.751421,26012.53,35349,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5081.314229,147.5031,82,10.24188,10480.49,5176,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1214.758985,139.979239,24,16.16759956,34292.78,1028,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2230.367018,184.979684,34,8.365498538,120435.58,1651,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5921.680845,107.4958,68,8.677024,5512.35,10856,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6001.584896,184.9785,45,10.73533,21736.61,7676,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4271.125651,182.4608,68,12.54574,38284.67,5491,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6350.509594,127.4601,57,3.788229,12457.29,80264,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1193.771492,172.4733,43,12.48083,52633.73,3881,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6398.11875,144.9889,73,9.281101,59640.61,2934,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5432.940887,147.4421,41,9.172501,10297.22,2879,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5739.929828,137.4872,88,7.595239,12344.99,34639,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5934.44869,152.4555,32,11.75848,61649.66,988,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5920.52411,257.6375,24,16.38667,34544.45,433,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1360.253379,162.4538,43,10.95773,37461.71,193,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2006.106282,104.9643,58,13.19755,9352.62,38932,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1002.424825,149.9928,29,11.59418,37947.15,86,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5298.247055,230.1051,28,8.543635,16997.45,328,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1103.633086,139.951231,83,9.646498667,9843.69,282,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
727.3731845,149.962093,59,4.210347704,38391.55,456,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5147.718209,117.472,49,7.877643,92969.94,11446,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6390.767295,182.4433,83,10.14357,58733.26,548,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
413.1912075,149.989,56,11.16205,14224.4,19097,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1615.418802,275.133571,41,11.79444395,52050.69,2564,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5890.098766,172.4624,30,11.98229,24105.02,1231,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1838.415776,172.4885,82,9.457995,131511.8,131,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1392.096076,139.9568,39,12.27326,8809.37,20884,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2181.086069,220.1149,20,5.561109,37555.8,2467,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1457.990407,162.465269,45,10.51538905,48915.51,1114,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1526.714907,210.127,47,9.632999,2260.89,55623,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4367.354584,182.4433,29,7.397684,33341.83,10511,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5172.422992,172.4624,48,6.082661,83831.61,1773,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1332.165747,204.961,62,10.65169,21225.8,25823,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6127.79877,207.6094,50,12.39145,13238.2,3716,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
675.3184526,172.4555,47,6.597598,3004.46,8488,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6000.414945,127.4601,61,10.88036,44457.68,5639,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
704.3641607,104.9643,79,6.808384,74297.66,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
509.1865112,204.963371,78,12.32023424,11667.32,558,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5540.302436,172.4848,89,11.50669,24220.94,4941,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1664.080114,230.105118,88,8.063335935,11586.87,21408,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1010.477682,137.4872,39,17.99204,24654.14,24296,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5502.689262,187.4847,38,7.82306,92352.67,2388,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1174.414663,127.442069,47,11.17549194,165151.02,7122,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5359.319798,107.4806,86,11.38973,14328.24,17783,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1038.379263,112.4551,87,12.94729,26944.14,4998,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1771.091615,215.1591,24,13.16758,50335.96,24325,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1291.655399,149.9928,88,13.7038,23460.04,18321,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1105.06706,159.9512,75,9.566777,32719.05,27478,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1067.650921,157.4698,29,9.660222,14406.17,40860,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6087.732666,104.9923,29,12.73528,6988.17,2431,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5163.3129,127.4958,44,9.704564,28619.23,291,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
691.4493988,104.962874,23,9.39206185,61106.43,24494,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4553.52168,139.9678,44,6.863699,18033.08,5334,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1541.165921,214.952509,55,9.420067912,35730.59,2978,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2335.130986,270.160419,80,10.88047174,63095.62,715,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1006.71226,172.4567,46,3.445762,34489.63,1519,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6076.692844,124.9607,68,10.5873,33056.02,12153,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1299.5973,157.469817,73,9.927146707,94903.08,1402,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
732.1459678,104.9629,56,12.65971,28788.06,13001,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2327.656652,114.9509,25,13.79996,23367.98,5586,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5388.100592,212.6228,45,8.413749,13722.8,702,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5895.135365,164.9647,80,10.61778,14174.86,59637,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5826.009497,172.4555,24,8.421673,5881.96,2565,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1424.784732,127.4783,71,6.157922,12377.36,2723,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4148.530189,134.9509,37,6.464551,12271.73,40425,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4647.63715,242.6143,30,11.25272,72449.84,681,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
659.0331885,149.9778,26,15.81564,50653.9,913,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5036.334729,137.4872,82,10.45413,59338.19,318,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3857.992654,149.9483,47,13.10764,18374.83,665,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
946.9600501,172.4567,64,8.301488,15719.1,8834,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5489.928745,210.127,65,11.38611,52729.62,497,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4847.193795,129.9598,67,11.56322,24367.72,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
