Tenure,Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
66.29727,5766.157948,149.9778,53,15.06607,37808.3,6544,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.67996,4987.58141,162.497,54,13.4777,42630.35,32257,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70.11749,6273.515792,139.983,79,9.432528,22192.77,796,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63.25715,6286.671937,209.9931,41,12.92389,21874.98,745,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55.36779,5205.865095,127.4601,57,6.917469,14636.41,1973,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
70.42914,6383.577895,207.4811,21,12.94624,63870.16,1776,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61.35472,5367.181608,169.9447,41,7.746416,67694.49,61860,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67.08536,5842.892958,182.4608,84,13.64852,64140.04,13493,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.59384,3992.381842,137.4686,72,10.11368,65966.95,25335,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64.77844,5863.301733,252.6378,76,11.38673,9880.38,11725,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.22361,6353.540649,127.4421,25,8.746045,37513.71,8307,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
65.97991,5897.274439,200.1652,80,17.03441,44608.56,365,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
68.78508,6285.801266,139.9349,65,11.62325,61583.24,618,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46.38121,4278.637138,107.4806,23,6.216534,66612.08,1063,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40.80483,4397.21741,162.4653,19,14.22906,11609.18,1292,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50.98888,5301.26466,212.6228,42,7.809647,37588.44,14413,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66.19976,5913.740403,229.9931,74,6.436341,72753.32,2057,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46.77244,4339.192341,127.4586,25,14.91826,150264.3,7917,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38.64796,3798.942746,187.4847,32,10.47687,12226.89,728,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58.3401,5172.422992,172.4624,48,6.082661,83831.61,1773,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.74095,5168.330032,232.624,73,16.93215,49768.03,2568,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51.91699,4820.053166,187.4847,24,7.382948,56969.75,4901,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52.66362,4648.186854,119.9897,78,6.40204,49914.94,2981,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
65.09341,6587.881944,225.1457,33,9.584041,35214.65,2986,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60.19463,5736.061108,152.4555,55,7.915988,70752.94,15,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66.98322,5922.812261,172.5104,51,11.90247,33733.53,61818,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
54.51932,4887.271461,179.9476,82,6.593316,28028.85,3937,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57.67058,5034.929065,182.4653,76,13.19842,83600.69,375,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
67.86253,6196.873658,220.1323,20,8.549581,19345.8,27728,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
63.90801,5627.198878,162.4689,40,6.134364,54364.66,3133,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69.59294,6818.04834,190.127,30,12.89589,8930.13,149,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48.04631,4889.562199,245.1457,69,9.495849,83444.23,5516,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58.17852,5849.55113,255.1336,75,12.17266,29611.97,3853,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54.06378,5249.77275,235.1884,29,7.805258,41443.63,42741,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
58.08347,5724.812194,232.624,43,8.739705,59563.85,1659,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
67.44709,6277.155334,194.9525,84,11.80989,33883.79,41014,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.47333,5072.473187,164.9853,54,10.7128,60703.43,794,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.22859,6746.802832,225.132,82,6.627375,43826.83,42463,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.15609,5368.229398,149.9598,49,14.00904,10937.24,300,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.49719,5559.5235,222.6362,38,16.12716,11991.16,16088,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
67.86978,6364.89034,154.9618,66,11.15453,101307.0,46647,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53.62757,5254.650966,267.6647,26,6.249562,14808.26,5547,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68.36641,5665.272905,92.48802,40,5.227959,44406.69,7436,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
66.57411,5871.273948,119.9897,20,3.644552,36004.39,2050,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65.9999,5604.566058,112.4844,20,11.86573,6733.76,157,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
62.08636,6253.824131,210.1051,39,8.7275,11391.52,24089,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70.99802,6369.806909,172.4871,59,8.921223,126572.7,20765,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
66.49538,5910.417848,179.9794,47,7.739197,16834.95,2674,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56.53633,4814.158709,114.9838,42,8.646262,33146.51,48382,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.69588,4267.319291,159.9642,37,9.467795,32947.81,2238,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
67.56344,6555.502175,255.1198,74,5.659416,18809.09,45885,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65.84526,6192.473684,167.4847,89,8.97713,46337.92,999,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
68.90677,6232.28589,184.9963,50,13.27635,66604.21,841,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
66.78392,6023.253234,194.9581,42,9.143699,15872.42,210,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
66.78484,6024.452028,114.9509,35,6.124127,65755.81,10122,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
67.50379,5730.433744,157.4698,55,10.5792,50217.94,827,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.58684,5409.545415,127.4586,25,8.117138,15611.4,7290,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44.79567,4157.920412,107.4958,75,12.65954,75249.62,3809,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66.1916,5613.310447,149.9483,80,5.189933,20901.9,16715,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62.4919,5863.981501,139.965,79,8.588839,24023.55,112,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58.52641,5479.424336,129.9483,46,6.949099,19367.71,66531,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
57.7475,5097.174241,179.9476,36,8.635838,59084.69,137,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58.94262,5562.842119,127.4601,25,16.92155,47909.98,4501,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64.51973,6016.058199,275.1336,61,10.085,41983.7,1118,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40.82315,4017.55183,197.6288,26,8.590631,22514.47,63,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52.15024,4899.562179,200.1465,63,8.383716,20189.82,2389,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
60.49154,5934.168034,190.127,39,14.46154,94246.4,1595,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67.98943,6234.573082,240.1149,22,11.51699,16648.35,469,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53.32394,4839.528738,114.9509,60,11.84544,24024.91,1463,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
71.09348,6545.083981,129.9483,40,12.34344,23375.97,2976,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60.24235,5469.880413,182.4676,78,16.01387,16647.06,526,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50.69374,5165.041808,232.624,76,7.06386,42411.01,1011,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63.36271,6078.982231,187.6094,58,14.6305,15635.34,517,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47.3962,4235.297978,214.9525,42,10.44765,105745.6,393,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
66.64396,5883.186087,107.4806,40,10.36513,8434.43,29617,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60.57969,5228.606985,159.983,52,10.77203,13933.32,2831,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.97831,5093.145531,182.4762,23,11.16447,26214.55,12541,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
70.68617,6024.728963,147.4783,57,7.521116,48074.79,369,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58.73351,5625.88893,149.9378,51,13.57171,13269.12,901,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.51635,6667.408481,172.4567,38,5.148274,42215.28,86811,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48.77002,4420.056022,169.9671,75,11.06785,41305.22,2432,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
68.34459,6356.677859,210.127,46,10.7048,22585.74,28576,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61.27787,5676.244141,232.6228,73,12.74847,36841.04,12864,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65.63224,6205.739711,164.967,26,8.185725,20522.76,44641,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63.08151,5163.620396,112.4551,69,10.17943,28900.26,392,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42.01957,3976.166899,152.4798,51,18.19674,30820.29,645,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
65.68687,5629.354953,169.9741,75,10.93051,35671.63,58797,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.14219,5526.132591,165.0182,50,10.6054,45042.86,3443,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
47.94936,4073.89846,179.9794,81,10.87091,24225.45,1627,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68.22138,6097.873428,152.5022,20,10.24287,11079.6,2153,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39.97152,3710.175331,137.4392,37,7.477674,66230.63,158,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64.87596,5989.298293,240.1149,19,12.29465,15231.39,10810,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50.53589,4580.300146,172.4733,50,15.34081,22476.44,271,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60.95525,5739.842827,149.9741,21,5.448102,25888.53,14684,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
67.21909,6255.953775,265.1283,76,7.838764,41753.09,321,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48.87162,4648.662738,152.4884,54,8.946399,18124.5,6508,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
70.28113,5998.410517,127.4958,62,11.51007,43293.26,3876,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.16189,4464.887759,172.4624,22,8.549542,8214.65,10045,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65.2185,5998.804194,129.9483,83,8.312154,28019.03,4489,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39.70805,4290.116592,187.4811,51,12.52796,34919.71,4646,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66.33852,5883.826226,204.9634,72,8.898543,19056.07,26863,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58.2471,5856.498648,247.6647,84,11.43794,16602.2,370,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68.4249,6308.988621,117.4392,44,10.97136,22549.82,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61.16472,5826.881326,129.9621,40,8.935074,17078.58,19361,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.9106,5572.923222,159.9476,68,9.279998,59261.2,31859,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55.24136,4818.30969,117.472,35,1.896422,3938.24,7234,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
67.69161,5947.501922,194.9882,71,9.169502,13824.18,42522,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59.0652,5081.322485,147.4783,48,16.42412,46769.27,1337,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
62.58001,5390.61261,182.4538,89,8.571698,34534.92,3408,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.0717,6286.518729,162.5299,24,14.40307,19228.8,5515,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68.55021,6014.752174,137.4616,61,11.84676,37028.57,4269,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
69.06918,6108.111467,175.1331,75,7.256689,4522.89,63,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53.89174,4729.092575,159.9349,84,12.02012,7878.24,1319,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60.1541,4882.901543,124.9643,64,11.16856,83910.59,6638,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53.79108,4529.292662,112.4551,46,11.27511,20327.16,9152,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57.16367,5333.247037,265.1283,73,9.847624,14181.4,3817,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63.71108,5788.852546,242.6326,69,8.520277,84009.73,27818,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
64.62702,6172.259045,162.4538,61,13.88653,68395.96,635,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50.02645,4693.998061,240.1149,38,9.622541,33780.14,1973,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58.08952,5073.712257,137.4392,22,8.484101,16804.27,70199,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70.67844,6553.877499,245.1457,85,9.302148,66183.72,4127,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.6864,5865.479279,149.9483,86,9.193075,7564.31,46,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70.74838,5936.910583,117.4835,87,12.15309,27615.28,7015,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
64.07652,5998.967483,230.1051,26,6.947436,50930.19,11582,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41.6814,4463.792034,187.6094,32,7.974716,42635.51,796,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
68.51142,6257.08697,204.961,31,7.048181,12734.05,7350,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61.60969,5596.424346,187.6422,41,14.78396,58162.66,487,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
55.39854,5114.637099,242.6143,52,11.51231,28613.3,4839,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71.77654,6434.683847,240.1149,65,15.44335,42953.62,133,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.88568,6282.728539,149.9621,24,10.33234,85647.87,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71.44783,6203.067904,172.5104,52,10.53777,58120.56,96436,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
67.99043,6218.7988,207.4811,81,8.191163,24835.35,3709,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63.25754,5487.786212,149.9621,79,11.00449,113254.1,19735,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49.39534,4652.792551,165.0182,71,7.627174,29226.84,110,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
55.63139,4819.60719,149.9483,30,11.05068,26412.67,6986,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.12548,6386.654255,159.983,25,10.85703,61257.0,12683,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63.48369,5677.324438,152.4798,31,8.627751,44622.42,1267,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
65.13371,5999.863942,129.9483,43,10.05475,65548.03,2564,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71.48941,6233.66124,137.4684,30,12.96924,117867.2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
44.03142,4839.958124,242.6106,36,11.73898,23994.35,111850,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.77973,5917.686828,200.1185,39,9.44465,23441.22,98,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.06981,5934.44869,152.4555,32,11.75848,61649.66,988,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
65.61856,5761.002305,169.9447,65,8.264893,11404.4,1756,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
65.25094,6236.771039,212.6415,70,10.63561,25213.39,21218,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53.19577,4890.236009,182.49,40,9.523458,25977.73,1066,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
54.55457,4826.3573,162.4713,27,7.779153,43778.76,30010,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.66502,6307.09359,92.45514,86,12.37071,6550.77,133,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43.51853,3783.214553,79.97886,45,7.21347,51257.19,39221,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
69.60418,5695.706857,134.9509,89,4.399685,68319.38,4179,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
70.66353,6316.470196,230.1051,75,15.1958,1785.94,9827,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55.31399,5408.322311,242.6143,31,11.59084,30153.27,1907,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.8036,5273.813487,172.4555,35,11.82966,15393.51,5490,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44.59709,3832.898347,137.4392,87,13.88509,28749.22,177,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63.30112,5816.619375,162.4608,86,12.25736,35557.53,737,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
65.66053,6294.452513,202.6362,69,5.218632,21963.27,26838,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.59174,6013.828131,204.9496,89,8.332089,22049.22,674,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56.82842,6012.6506,267.6427,21,9.900113,31881.36,346,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
65.79102,5894.676109,142.4993,56,14.11463,126024.3,4483,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64.82387,6265.224971,212.6415,65,9.627499,31896.6,21854,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64.64639,6178.148263,257.6549,22,10.43871,10588.62,885,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57.66137,5118.061873,182.4608,32,7.513758,6636.93,27457,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65.2908,5616.608151,149.9776,74,10.78419,14396.37,678,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
61.06693,5671.017164,162.4538,73,6.594636,45926.27,11850,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.43476,5440.228336,210.127,86,7.110611,55361.14,1256,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
70.87198,6491.987412,127.4738,55,7.861612,73186.39,1458,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
70.38624,6608.57453,187.6094,72,11.20429,51574.81,181,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56.19179,4832.149028,147.4601,53,15.68123,33653.85,200,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46.12924,4325.145663,182.4653,51,6.751561,9255.14,2084,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
68.79253,6304.333517,162.447,78,10.20077,12430.83,9357,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56.36817,4968.873698,182.4538,53,10.46515,31757.09,3357,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69.61652,6014.886274,167.4564,39,6.499849,18234.2,1990,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40.73541,4123.921101,152.4441,86,7.009923,85549.31,308,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60.97847,5480.386537,219.9902,71,5.822048,92095.69,2640,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56.97428,5052.181985,149.9913,58,10.36212,126805.9,505,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
69.70038,6534.959838,242.6281,34,8.786155,46502.45,18937,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43.18342,4022.432118,117.4858,48,7.223478,36405.73,1986,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
45.72582,4094.782683,127.4586,64,4.541255,16652.32,2393,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
59.52332,5443.98404,92.45514,27,9.663191,29935.05,16882,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63.89833,6105.282771,159.9794,30,9.994273,71002.71,360,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64.49464,5981.217808,172.4705,84,10.1879,146536.7,14279,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63.60495,5588.56191,204.9634,70,3.338743,78356.31,18745,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71.023,6518.264091,162.4653,74,10.32568,12001.77,2106,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56.03541,4869.168543,149.9915,76,10.13592,61256.1,481,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64.11367,5760.636041,200.1465,85,9.321006,22211.67,2520,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67.63205,6711.013649,202.65,49,12.38301,25777.72,35124,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
70.03794,5817.251946,137.4872,52,10.95526,25046.32,3826,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55.09556,4717.831195,127.4586,75,9.06452,19565.53,51003,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
39.27244,4046.188443,172.4567,88,6.91129,1469.25,30762,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43.99275,4329.842926,140.0013,62,11.70344,32735.23,370,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.25731,5842.282612,149.9483,68,7.330071,29434.53,203,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
