Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year
0,0,1,0,1,1,0,1,0,1,1,1,152.4884,5403.227013
0,0,1,0,0,1,0,0,0,0,1,0,114.9838,6103.615106
0,1,0,1,1,0,0,1,0,0,1,1,230.1051,6028.793302
0,0,0,0,0,1,0,0,1,0,1,0,147.4738,5401.717861
0,0,0,1,0,1,1,0,1,1,0,0,152.509,5932.680002
0,0,1,1,1,1,1,0,1,0,1,1,267.6427,6315.89486
0,0,0,1,0,1,0,1,0,0,1,0,159.9349,4446.381359
0,0,1,1,1,1,0,0,1,1,1,1,257.6549,5898.163738
0,0,0,0,1,1,0,0,1,0,0,0,159.965,5422.994493
0,0,1,0,1,1,0,0,0,0,0,0,139.9512,4528.256454
0,1,1,1,1,1,0,1,1,1,1,0,257.6549,6104.448181
0,0,1,0,1,1,0,0,0,1,0,0,162.4689,4662.416793
0,0,1,1,1,1,1,0,0,0,1,0,242.6435,5158.501952
0,0,1,1,0,1,1,0,0,0,1,1,184.9496,5533.878378
0,1,1,1,0,0,1,1,1,0,0,0,174.9768,5688.321792
0,0,0,0,0,1,1,0,0,0,1,0,147.4564,5716.118122
0,0,0,0,0,1,1,0,0,0,1,0,147.4564,4002.030513
1,0,0,1,1,0,0,0,1,0,1,1,242.6281,5772.05845
0,0,1,1,0,1,0,0,0,0,0,1,129.9483,4571.667787
1,0,0,1,1,1,1,1,1,1,1,1,257.6513,6325.364407
0,1,1,0,0,1,0,0,0,0,0,1,124.9643,4737.057384
0,0,1,1,1,1,1,1,1,0,1,1,267.6427,6368.713686
0,0,0,1,0,1,1,0,0,1,0,0,152.4624,6037.703682
0,0,0,0,1,1,0,0,1,0,0,1,127.4887,5743.678257
0,1,0,0,0,1,1,0,1,0,0,1,137.4836,6001.002897
0,0,1,1,0,1,0,1,1,0,0,0,142.4713,6317.450344
1,0,1,1,1,1,1,1,0,0,1,0,275.1198,3570.28345
0,0,0,0,0,1,1,0,0,0,0,0,112.4844,3971.648787
0,0,0,1,0,1,1,0,0,1,0,0,172.4624,5577.591754
0,0,0,1,0,1,1,0,1,0,1,1,204.9634,3735.933485
0,0,0,1,1,1,0,0,1,0,0,0,220.1323,4783.40882
0,0,1,0,0,1,1,0,1,0,0,1,149.9928,6167.49975
0,1,0,0,0,1,1,0,0,1,0,1,147.4783,4103.113939
0,0,0,1,0,1,0,0,0,0,0,1,117.4392,6309.777908
0,0,0,1,0,1,0,0,1,0,0,1,149.9621,5467.127682
0,0,1,1,0,1,1,1,1,1,0,1,197.4945,6195.809016
0,1,0,0,0,1,1,0,0,0,0,0,144.9607,5667.006419
0,0,0,1,1,1,1,0,1,1,1,0,257.6513,6959.755373
0,0,0,0,0,1,1,1,0,0,0,1,112.4844,3623.079115
0,1,0,1,0,1,0,0,0,1,0,0,139.9568,4355.520561
0,0,0,1,1,0,0,1,1,1,1,1,225.1457,6089.067076
0,0,1,0,0,1,0,0,0,0,1,1,127.4601,3838.72543
0,0,1,0,1,1,0,0,0,1,0,1,142.4689,6123.146207
0,0,0,1,1,0,0,1,1,1,0,1,222.65,6018.341413
0,0,0,0,0,1,0,0,0,0,1,0,134.9509,5869.863059
0,1,1,0,1,1,1,0,0,0,0,1,172.4567,5534.707356
0,0,1,0,0,1,1,0,1,0,1,0,192.4885,5385.46775
0,0,0,0,0,1,1,0,1,0,0,1,137.4836,5760.474223
0,1,1,0,1,1,0,0,0,1,0,1,142.4689,5278.98567
0,0,0,0,0,1,0,0,0,0,1,1,134.9509,3515.623391
0,0,0,0,0,1,0,0,0,0,0,1,112.4551,5802.742727
0,0,0,0,0,1,1,0,0,0,0,1,144.9607,4429.96209
0,0,0,1,0,1,0,0,0,0,0,1,104.9629,4493.014399
1,0,0,1,1,1,1,0,0,0,1,1,242.6106,5360.147757
0,0,1,0,1,1,1,0,1,1,0,0,207.4974,5095.801843
0,0,1,0,0,1,0,1,0,0,1,0,127.4601,4702.945848
0,0,1,1,0,1,0,0,1,1,1,1,155.0084,5048.669549
0,1,0,0,0,1,0,0,1,0,1,0,147.4738,5964.710238
0,0,0,1,1,0,1,0,0,0,1,0,230.1344,6078.515237
0,0,0,0,1,1,0,0,1,1,0,1,130.0064,5640.896253
0,0,0,1,0,1,0,1,0,0,1,1,139.9349,4977.28191
0,0,1,0,1,1,1,1,1,0,0,1,204.9797,6101.208542
0,1,0,1,0,1,1,0,0,0,0,1,149.9447,6228.700498
0,0,0,0,0,1,0,0,0,0,1,1,134.9509,5711.519767
0,0,0,1,0,1,0,0,0,0,1,1,127.4586,5756.842503
0,0,1,0,1,1,0,0,1,1,1,1,197.4876,5783.315378
0,0,1,1,1,1,1,0,0,0,1,1,275.1198,6237.31669
0,0,1,1,1,0,0,0,0,0,0,0,200.1185,6099.425081
0,0,1,0,1,1,0,0,0,0,0,1,159.9512,5765.098354
0,1,1,0,0,1,1,0,0,0,0,0,157.4698,4843.560902
0,0,0,1,0,1,1,0,0,0,1,1,192.4404,5246.886102
0,0,0,0,1,1,1,1,0,0,0,0,179.9476,6093.076557
1,1,0,1,1,1,1,0,1,0,1,1,255.1336,7081.306842
0,0,1,0,1,1,0,0,0,0,0,1,139.9512,5806.10196
0,0,0,1,0,1,1,0,1,1,1,1,175.0048,6309.305361
0,0,0,1,0,1,0,0,0,0,1,1,139.9349,4797.290998
0,0,0,0,0,1,0,1,1,1,0,0,127.4958,5979.37126
1,0,0,1,0,1,1,0,1,1,1,1,207.4811,4042.115496
0,0,1,1,0,1,1,0,1,0,1,1,217.4725,5544.621469
0,0,0,0,0,1,0,0,0,1,1,0,137.4686,4865.052135
0,0,0,1,1,1,0,0,1,1,0,1,222.65,4666.085107
0,0,1,0,1,1,1,1,1,0,1,1,207.4754,6238.598854
0,1,1,0,1,1,0,0,1,0,0,0,139.9979,5599.71353
0,0,0,0,1,1,1,1,0,1,0,0,162.4653,6463.857008
1,0,0,1,1,1,1,0,1,0,1,1,275.1336,4546.718887
0,1,1,0,1,1,0,1,0,0,0,0,159.9512,5805.877345
0,0,0,1,1,1,0,0,1,0,1,1,242.6281,5841.624759
0,0,1,0,1,1,1,0,1,0,1,1,227.4754,4240.153662
0,1,0,1,1,1,1,0,1,1,0,1,222.6792,6522.842043
1,0,0,1,1,1,1,0,1,0,1,0,242.6573,5700.115786
0,0,1,1,0,0,1,1,0,0,1,1,204.9496,6314.533192
0,0,0,0,1,1,0,0,0,1,0,0,117.4835,6044.025399
0,0,0,0,1,0,0,0,0,1,0,0,149.9598,5264.734623
0,0,0,0,0,1,1,1,1,1,0,1,160.0013,5456.214913
0,0,0,1,0,0,0,0,0,1,0,0,139.9568,6036.967859
0,0,1,0,0,1,0,0,0,0,0,1,92.48802,4930.445331
0,0,1,1,1,1,0,0,1,0,1,1,255.1372,6174.944351
0,0,1,0,1,1,0,0,0,0,1,1,149.9707,4577.776917
0,0,1,0,0,1,0,0,0,0,1,0,147.4601,5943.959339
0,1,1,0,0,1,1,0,0,1,0,0,159.9875,5559.691145
0,1,0,0,1,1,0,0,1,0,0,0,127.4887,6018.175438
0,0,1,1,0,1,1,0,0,0,0,1,162.4538,6497.863463
0,0,1,1,0,1,0,1,0,0,0,0,129.9483,5537.702266
0,0,1,1,0,1,0,0,0,0,1,1,139.9678,5797.443843
1,0,0,1,1,1,1,0,1,0,1,1,242.6573,5050.700652
0,0,1,1,0,1,0,0,1,0,1,0,164.967,5888.45156
0,0,0,0,0,1,1,0,0,1,1,1,137.4978,3862.289881
0,0,0,0,0,1,1,0,0,0,0,1,112.4844,4938.967049
0,0,1,0,0,1,0,0,0,0,1,1,114.9838,4637.682474
0,1,1,0,1,1,0,0,1,1,1,1,165.0113,6205.183353
0,0,0,1,1,1,0,1,0,0,1,0,197.6288,5629.088178
0,0,1,0,1,1,1,0,0,1,1,0,217.4702,4863.296508
0,0,1,0,0,1,0,0,0,0,1,1,147.4601,4599.967755
0,0,0,1,1,1,1,0,0,0,1,1,262.6106,4943.594438
0,0,1,1,1,1,1,0,0,1,0,0,222.6654,5989.347785
0,0,0,1,0,1,0,1,1,1,1,1,154.9755,5185.231247
0,1,0,1,1,1,1,1,0,0,0,1,220.1149,6235.697033
0,0,1,0,1,1,0,0,0,1,1,0,164.9647,5868.506672
0,0,1,1,0,1,1,0,0,1,1,0,207.4673,6335.435305
0,0,1,1,0,1,1,0,0,0,0,1,162.4538,6472.088412
0,1,0,1,0,1,1,0,0,0,1,0,172.4404,6761.913319
0,0,1,1,1,1,0,0,0,0,0,1,200.1185,6095.950269
0,0,0,1,1,1,1,0,0,0,1,1,242.6106,6751.757527
0,0,1,0,0,1,0,0,1,0,1,0,139.983,5283.145343
0,0,1,0,0,1,0,0,0,0,0,0,104.9643,6215.161258
0,0,1,0,1,1,0,0,0,0,0,0,139.9512,5954.856404
0,0,1,0,0,1,1,0,0,0,0,0,124.9935,4303.028243
0,0,1,0,1,1,0,0,0,0,0,1,139.9512,5433.542284
0,0,0,0,1,1,1,0,1,0,1,1,214.9663,6206.176515
0,0,0,0,0,0,0,0,0,1,1,0,117.4686,5716.521753
0,0,0,1,1,1,1,0,0,1,0,1,242.6326,6254.922893
1,1,1,1,1,1,0,0,0,0,1,0,242.6143,5174.530815
0,0,0,0,0,1,0,1,1,1,1,1,117.5152,3701.191181
0,0,0,1,1,1,0,0,0,1,1,1,232.6228,5673.784205
0,0,0,0,0,1,1,0,0,0,0,0,144.9607,4880.899279
0,0,0,0,1,1,1,0,1,1,0,0,174.9882,5580.901602
0,1,1,0,0,1,1,0,0,1,0,0,139.9875,3794.802552
0,0,0,1,1,1,1,0,0,1,0,0,222.6326,6594.127635
0,0,0,1,0,1,0,0,0,0,0,0,137.4392,5272.094696
0,1,0,1,1,1,0,0,0,0,0,0,207.6094,6386.697896
0,0,0,1,1,1,1,1,1,0,0,1,232.6378,6369.536182
0,0,0,1,0,1,1,1,1,1,1,0,207.4811,5351.338273
0,0,1,0,0,1,0,1,1,0,1,1,159.983,4968.105348
0,0,1,0,0,1,0,0,1,0,0,1,137.4872,3964.578207
0,0,0,0,0,1,1,1,0,1,0,1,127.4783,6165.048793
0,0,0,0,0,1,0,1,0,1,0,1,114.9728,5329.635404
0,0,0,0,1,1,1,1,1,1,0,0,194.9882,6292.15687
0,0,0,0,1,1,0,1,0,0,0,0,147.4421,5372.485557
0,1,0,0,1,1,0,0,0,1,0,1,149.9598,4831.683083
0,0,0,1,1,1,0,0,1,0,1,1,242.6281,5100.988534
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,4727.906301
0,0,1,1,0,1,1,1,0,1,0,0,164.9715,5218.998099
0,0,0,1,0,1,1,0,1,0,0,0,182.4676,5697.615578
0,0,0,1,1,1,0,0,1,0,1,1,222.6281,5978.333259
0,0,1,1,0,1,1,1,0,1,1,0,187.4673,6364.433854
0,0,0,0,0,1,0,0,0,0,0,1,112.4551,3840.965627
0,1,0,1,1,1,1,0,1,0,0,0,252.6378,4463.168123
0,0,0,1,1,1,0,0,1,1,1,0,225.1457,6051.457992
0,0,0,1,0,1,1,0,1,1,0,1,164.9853,6717.631884
1,0,0,1,1,1,0,0,1,1,1,1,225.1457,7084.802797
0,0,0,0,1,1,1,0,1,0,1,1,194.9663,4093.69412
0,0,0,1,1,1,1,1,0,1,1,1,245.1283,6710.02165
0,0,1,0,0,1,1,0,1,0,0,1,137.5165,5396.225434
0,0,0,1,0,1,0,1,1,1,1,1,174.9755,5858.190319
0,0,0,1,0,1,1,0,0,1,0,0,172.4624,5870.59778
0,0,0,0,1,1,0,1,0,0,0,1,147.4421,6042.586728
0,0,0,1,1,1,1,0,0,1,1,1,232.652,5438.301299
0,1,0,1,0,1,0,0,1,1,1,0,142.4993,4539.773339
0,0,0,1,0,1,1,0,0,0,0,1,137.4684,3419.03694
0,0,0,1,0,1,1,0,1,0,1,0,204.9634,4853.919295
0,0,0,0,0,1,0,0,0,1,0,0,94.97283,6359.030108
0,0,1,1,0,1,0,1,0,0,0,0,117.472,5197.781383
0,0,1,0,1,1,1,0,0,1,0,0,162.4982,5916.482428
0,0,1,1,0,1,1,0,1,0,0,1,174.9768,5932.349473
0,0,1,0,1,1,1,0,0,1,1,1,217.4702,6364.501793
0,0,1,1,0,1,0,0,1,0,0,1,142.4713,4254.251624
0,0,0,0,1,1,0,0,0,1,0,1,149.9598,5156.890432
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,4782.949918
0,0,1,0,0,1,1,0,1,0,0,1,169.9928,5645.995697
0,0,1,1,1,0,0,0,0,1,1,0,212.6557,6406.743794
0,0,0,1,0,1,0,1,1,1,0,0,152.4798,4941.822921
0,0,0,1,0,1,1,1,0,0,1,1,192.4404,4941.881988
0,0,0,0,0,1,1,1,0,0,1,1,134.9801,5688.797995
0,0,0,0,0,1,0,0,1,0,0,0,124.9781,3650.098328
0,0,0,0,0,1,0,0,0,1,0,0,114.9728,4462.614161
0,1,0,1,0,1,0,0,0,0,0,1,137.4392,5748.685143
0,0,1,1,1,1,1,0,0,1,0,1,255.1417,6523.645236
0,0,0,1,1,1,1,0,0,0,0,1,240.1149,4868.237911
0,1,1,0,0,1,1,0,1,0,1,0,160.0122,5581.981954
0,0,0,0,1,1,0,1,1,0,0,0,159.965,5161.84319
0,0,1,0,1,1,0,0,1,0,1,1,162.4937,4021.932527
0,0,1,0,1,1,0,0,1,0,0,1,139.9979,4622.680672
0,0,0,1,1,1,1,0,1,1,0,0,235.1555,5605.985814
0,0,1,0,0,1,0,0,1,1,1,0,162.5007,5172.200731
0,0,0,1,1,0,0,0,1,1,0,1,190.1737,6489.928767
1,0,0,1,1,1,1,1,0,0,1,1,242.6106,4549.826317
0,0,1,1,1,1,1,0,1,0,0,0,232.6707,5300.70659
0,0,0,0,0,1,0,0,0,0,1,1,102.4746,5548.354455
0,0,1,1,1,1,0,0,1,0,1,0,255.1372,5985.170527
0,0,1,1,0,1,0,1,0,1,0,1,119.9897,4849.400123
0,1,0,1,1,1,0,0,0,1,1,0,200.1465,5390.230602
0,0,0,1,1,1,0,1,1,0,1,0,222.6281,6857.525674
0,0,1,0,0,1,1,0,0,1,1,1,150.007,5012.390451
0,0,1,0,1,1,1,1,1,0,0,0,184.9797,5741.788806
0,0,0,0,0,1,1,1,1,0,1,0,147.5031,6056.024801
0,0,0,1,0,0,0,0,0,0,0,1,137.4392,5590.582279
0,0,0,0,1,1,1,1,0,0,1,1,182.4433,5755.545082
0,0,1,0,1,1,0,0,1,0,1,0,174.9699,6538.750068
0,1,1,0,0,1,0,0,1,0,1,0,159.983,4609.33258
0,0,1,0,1,0,0,0,0,0,1,1,162.447,5946.265703
0,1,0,0,0,1,1,0,1,0,1,0,179.9794,4893.706015
0,0,0,0,0,1,1,0,1,1,0,0,127.525,5176.880863
0,1,1,1,1,1,0,1,0,0,1,1,210.138,5494.3717
0,0,1,1,1,1,1,1,0,0,1,1,275.1198,6484.571924
1,0,0,1,1,1,1,0,1,1,1,1,257.6513,7015.439922
0,0,1,1,1,1,1,0,1,1,0,0,267.6647,5943.318759
0,0,1,1,0,1,0,0,0,1,0,0,119.9897,5305.741074
0,0,0,0,0,1,1,0,0,0,0,1,144.9607,5393.30138
1,1,1,1,1,1,1,0,1,0,0,0,245.147,6646.927545
0,0,0,0,1,1,0,0,0,0,0,1,114.9658,4165.771029
0,0,0,0,0,1,0,0,1,0,1,0,147.4738,6082.615608
0,1,0,0,1,1,1,1,0,1,0,1,182.4653,4979.515394
1,1,0,1,1,1,1,0,1,0,0,0,220.1615,5558.549267
0,0,0,0,1,1,1,0,0,0,0,1,159.9476,5126.884955
1,0,0,1,1,1,1,0,1,1,0,0,255.1555,5455.610895
0,0,0,0,0,1,0,0,1,0,0,1,124.9781,5950.964541
0,0,0,1,0,1,1,0,0,1,0,0,172.4624,6193.73618
0,1,1,0,0,1,0,1,1,0,0,1,137.4872,5140.822313
1,0,1,1,1,1,1,0,1,1,1,0,257.6841,5599.136827
0,0,1,0,1,1,0,0,0,0,0,1,159.9512,4567.371412
0,1,1,1,0,1,1,0,0,0,0,1,182.4538,4906.344686
0,0,1,0,0,1,0,0,0,0,0,1,104.9643,6343.360731
0,0,0,0,0,1,0,0,1,0,1,1,114.9976,5030.841405
0,0,1,1,0,1,0,1,0,1,0,1,152.466,6061.493639
1,0,0,1,1,0,1,1,1,0,1,0,275.1336,5171.047626
0,0,0,1,1,1,0,0,0,1,1,0,200.1465,4927.588244
0,0,0,0,0,1,1,0,0,1,0,1,115.0021,3713.937564
0,0,0,0,1,1,0,1,0,1,0,1,129.9598,5308.256406
0,1,0,0,0,1,1,1,0,1,0,1,147.4783,5316.617176
0,0,0,1,1,1,1,0,1,0,1,0,275.1336,6212.33447
0,0,0,1,1,1,1,0,1,0,0,1,220.1615,5672.886971
0,1,1,1,0,1,0,1,0,0,1,1,172.4441,5060.75166
0,1,1,1,1,1,1,0,0,0,0,1,232.624,6298.280809
0,0,0,1,0,1,0,0,1,0,0,1,117.4858,4263.488866
0,0,1,0,1,1,0,0,0,0,1,1,162.447,6055.708509
0,0,0,1,0,1,0,0,1,0,0,1,129.9621,6184.758563
0,0,0,0,0,1,1,0,1,1,0,1,127.525,5506.82644
0,0,0,0,1,1,1,0,0,0,0,0,179.9476,6076.522348
0,0,1,1,0,1,0,0,1,0,1,1,152.4907,4688.843781
0,0,0,0,1,1,1,0,0,0,0,1,159.9476,4705.493469
0,1,1,0,0,1,0,1,0,0,1,1,147.4601,5754.337346
0,0,0,1,1,1,0,1,0,1,0,1,190.127,5919.136057
0,0,0,0,1,1,1,0,0,0,0,1,179.9476,5167.346084
0,0,0,1,0,1,0,0,0,1,0,1,139.9568,5790.464895
0,0,0,0,1,1,1,0,1,1,0,1,194.9882,5709.246946
0,0,0,1,1,1,0,0,0,1,0,0,190.127,6015.198197
0,0,1,1,0,0,0,0,1,0,1,1,184.967,6058.185844
0,0,1,0,0,1,0,1,0,1,1,1,117.5015,3992.813669
0,0,0,1,0,1,1,0,1,0,1,1,204.9634,4903.899257
0,0,0,0,0,1,1,0,1,0,0,1,125.0073,5934.963982
0,0,0,1,0,1,1,1,1,0,0,0,162.4676,3782.597839
0,1,0,1,1,1,0,0,1,0,0,0,220.1323,5083.752685
0,0,1,0,1,1,1,0,1,0,0,0,184.9797,4777.954889
0,0,1,1,0,1,0,0,1,1,1,0,187.4847,6269.314301
0,0,1,0,0,1,1,1,0,0,0,1,137.4698,6396.071626
0,0,0,1,0,1,0,0,0,1,1,1,129.9763,5623.819353
0,0,0,0,0,1,1,0,1,0,0,1,157.4836,5780.643396
0,0,0,1,1,1,1,0,0,1,0,0,242.6326,6291.039364
0,0,0,1,1,0,1,1,1,1,1,1,277.6513,6021.620867
0,0,0,1,1,0,0,0,1,0,0,1,187.656,5541.635777
0,0,1,1,1,1,0,1,0,0,0,1,187.6422,6236.37892
0,0,0,0,0,1,0,1,1,0,1,1,127.4738,6110.183
0,0,0,1,0,1,1,0,0,0,1,0,192.4404,5315.375131
0,0,0,1,1,1,0,0,1,0,0,0,187.656,4782.472018
0,0,1,0,0,1,0,0,1,0,0,1,117.4872,6437.775218
0,1,0,0,0,1,1,0,0,0,1,1,167.4564,5992.278257
0,0,0,0,1,1,0,1,0,0,1,0,169.9378,5335.845074
0,0,1,1,1,1,0,0,0,0,0,1,220.1185,4583.497674
0,0,1,1,0,1,0,0,0,1,1,0,154.9618,5452.591282
1,0,1,1,1,1,1,0,0,0,1,1,255.1198,6693.382735
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5021.288642
0,0,0,1,1,1,1,0,1,0,1,0,275.1336,5989.772755
0,0,1,0,1,1,0,0,0,1,1,0,164.9647,5918.858621
0,0,0,0,0,1,1,0,0,1,0,1,115.0021,5753.585929
0,0,0,1,0,1,0,0,0,0,0,1,117.4392,5885.972229
0,0,1,0,1,0,0,0,0,0,0,1,127.475,5463.517233
0,0,0,0,1,1,0,0,1,0,0,1,127.4887,5662.729675
0,0,1,1,0,1,0,0,1,1,0,1,144.9889,6565.394972
0,1,0,0,0,1,0,0,1,0,1,1,147.4738,4042.614652
1,0,0,1,1,1,0,0,0,0,1,0,210.1051,5027.584509
0,0,0,0,1,1,1,0,0,1,1,0,184.961,6419.007711
0,0,1,1,1,1,0,0,1,0,0,1,232.6415,6404.998855
0,1,0,1,1,1,0,0,1,1,0,0,202.65,5881.867947
0,0,0,0,1,1,0,1,0,0,0,1,114.9658,5932.111783
0,0,1,0,1,1,0,0,1,1,0,0,174.9919,3866.102336
0,0,0,1,0,1,1,0,0,0,0,1,149.9447,5429.192903
0,0,0,0,0,1,0,0,0,0,0,1,112.4551,4349.508246
0,1,0,0,1,1,1,0,0,0,0,0,147.4713,5847.97974
0,0,1,0,1,1,0,0,0,1,0,0,162.4689,5251.722647
0,0,0,1,0,1,1,0,0,1,1,1,194.9581,6215.18264
0,0,1,0,1,1,1,0,0,0,0,0,159.9805,4427.375175
0,1,1,1,0,1,1,0,1,0,1,1,184.9963,5831.190256
0,0,0,1,1,0,0,0,0,0,0,1,187.6094,6570.010431
0,0,0,0,0,0,1,0,0,1,0,0,147.4783,3294.82859
0,1,0,0,1,1,1,0,0,0,0,0,179.9476,5449.331954
0,1,1,0,0,1,0,0,0,0,0,0,104.9643,5434.480078
0,0,1,1,1,1,1,0,0,1,1,0,277.6375,6429.615341
0,0,0,0,0,1,0,1,0,0,0,1,112.4551,5695.648337
1,0,1,1,1,1,1,0,0,1,1,1,257.6375,7096.494932
0,0,0,1,0,1,1,0,1,0,1,1,184.9634,5985.552522
0,0,0,0,1,1,0,0,1,0,1,0,149.9845,4275.297726
0,0,0,0,1,0,0,0,0,0,0,1,147.4421,5908.641632
0,0,1,0,1,1,0,1,0,0,0,1,139.9512,5467.641304
1,0,1,1,1,1,0,1,0,0,0,1,200.1185,4746.697941
0,0,1,0,1,1,1,1,1,1,0,0,207.4974,6051.894924
1,1,1,1,0,1,0,1,1,0,0,0,142.4713,5910.092809
0,0,0,0,0,1,0,0,1,1,0,1,95.01949,5476.236191
0,0,1,0,1,1,1,1,0,0,1,0,214.9525,5957.424012
0,1,1,0,0,1,1,0,1,0,0,1,137.5165,3928.936853
0,0,0,0,1,1,1,0,0,1,1,1,204.961,5878.566682
0,0,1,1,1,1,1,0,0,0,1,1,242.6435,6104.958036
0,0,0,0,1,1,1,1,0,0,0,1,179.9476,5972.406287
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,5244.106579
0,0,0,0,0,1,1,0,1,0,1,1,179.9794,5084.802228
0,0,0,0,0,1,0,0,1,0,1,1,114.9976,3603.27849
0,0,0,0,0,1,1,0,0,1,0,0,147.4783,5332.977438
0,0,1,1,1,1,1,1,0,0,0,1,252.624,5864.873198
0,0,0,1,0,1,1,0,0,0,0,0,149.9447,5346.745829
0,0,0,1,1,1,0,0,0,1,0,1,177.6508,6067.585868
0,0,1,1,1,1,0,0,0,1,0,0,222.6362,5902.886646
0,0,1,1,1,1,0,1,0,1,1,0,212.6557,5815.917509
0,0,0,1,0,1,1,1,1,0,1,1,184.9634,6171.94132
0,1,1,0,0,0,1,0,1,0,0,0,169.9928,5717.977095
0,1,1,1,1,1,0,1,1,0,0,0,212.6415,5894.022001
0,0,0,1,1,0,1,1,1,0,0,1,252.6378,4962.803058
0,0,0,1,1,1,1,1,1,0,0,0,252.6378,6121.363135
0,0,0,0,0,1,0,1,0,1,1,0,117.4686,6379.279332
0,0,0,0,0,1,0,0,1,1,0,1,107.4958,5615.5589
0,1,0,0,0,1,0,0,1,0,0,0,124.9781,6101.379973
0,0,0,0,1,1,0,0,0,0,0,1,147.4421,5087.668651
0,0,0,1,0,1,0,0,1,0,0,0,149.9621,5381.382441
0,0,1,1,1,1,0,1,0,0,1,1,222.6143,6624.884891
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5686.820908
0,0,1,1,0,1,0,1,0,0,0,0,149.9483,5694.946384
0,0,1,0,0,1,1,0,0,0,1,1,179.9656,5329.419417
0,0,0,0,1,1,0,0,1,1,0,1,130.0064,4604.128041
0,0,1,1,0,1,0,0,0,0,1,1,172.4441,5450.604196
0,0,0,1,0,1,0,0,0,0,1,0,159.9349,5486.748112
0,0,0,1,0,1,0,0,1,1,0,1,120.0035,5610.48353
0,0,1,0,0,1,0,0,0,0,0,0,124.9643,5837.932606
0,0,1,1,0,1,1,1,1,0,1,0,184.9963,5317.113285
0,0,0,1,1,1,0,1,1,1,0,1,190.1737,5936.67376
0,0,0,1,1,0,0,0,0,0,1,1,230.1051,5890.989702
0,0,1,1,1,1,0,0,0,1,0,1,190.1599,5334.978423
0,0,1,0,1,1,1,0,1,0,0,1,184.9797,6955.375666
0,0,1,0,0,1,0,0,1,0,0,0,117.4872,5454.520916
0,0,1,1,0,1,1,0,1,1,0,1,177.4945,6123.254522
0,0,0,1,0,1,1,0,1,1,1,1,187.4811,6183.945709
0,0,0,1,0,1,1,0,0,0,0,0,137.4684,5594.44205
0,0,0,0,0,1,0,1,0,0,0,1,112.4551,5610.20542
0,0,0,0,1,1,1,1,1,0,1,1,214.9663,5814.514903
0,0,1,1,0,1,0,0,1,0,0,0,142.4713,5152.428776
0,0,0,0,0,0,1,0,1,0,1,1,179.9794,4937.315639
0,0,1,1,1,1,1,1,0,0,0,1,232.624,6519.801796
0,0,0,1,0,1,1,1,1,0,1,0,172.4871,4858.775977
0,0,1,0,1,1,1,0,1,0,0,1,204.9797,6198.053982
0,1,1,1,1,1,1,1,1,0,0,1,245.147,6587.367938
0,0,1,0,0,1,1,0,0,0,0,1,157.4698,3514.589222
0,0,0,0,0,0,0,0,0,0,1,0,134.9509,5203.323815
0,0,1,1,0,1,0,0,1,0,0,1,142.4713,5115.87044
0,0,0,0,1,1,0,0,1,0,0,1,139.965,5082.897328
0,0,1,1,0,1,1,1,1,0,1,1,184.9963,5168.014204
0,0,0,0,0,1,0,0,0,1,1,1,117.4686,6503.687238
0,0,1,0,1,1,1,0,1,1,0,1,207.4974,6173.702221
0,1,0,1,1,1,1,1,0,1,0,0,242.6326,6181.959795
0,1,1,1,0,1,1,0,0,0,0,0,149.9776,4974.663293
0,0,0,1,0,1,1,1,1,1,1,0,207.4811,5052.572623
0,0,0,1,0,1,0,0,0,0,0,0,137.4392,4761.278588
0,0,0,0,1,1,1,0,0,0,0,1,159.9476,6595.169591
0,0,1,1,0,1,0,0,1,1,0,1,144.9889,6629.310323
0,0,1,0,0,1,1,0,1,0,1,0,192.4885,4163.015502
0,0,0,0,0,1,0,0,0,1,1,1,137.4686,4929.50237
0,0,0,1,1,1,0,0,0,0,0,1,207.6094,5684.304563
0,0,1,1,0,1,0,1,1,1,0,1,164.9889,4149.822715
0,0,1,1,1,0,0,0,0,1,1,1,245.132,6354.692181
0,0,1,0,0,1,1,1,0,0,0,0,157.4698,4930.158658
0,0,1,1,0,0,1,0,0,0,1,0,172.4733,5280.921374
0,0,0,0,1,1,1,0,0,0,0,0,179.9476,5240.404418
0,0,0,1,1,1,0,1,0,1,0,0,210.127,3802.601867
0,1,0,1,0,1,1,1,1,1,1,1,187.4811,6313.28774
0,0,1,0,0,1,1,0,1,0,0,1,149.9928,5553.7371
0,0,1,1,1,0,1,1,1,1,0,1,267.6647,6162.045297
0,1,1,1,1,1,0,1,1,0,0,1,232.6415,5253.956688
0,0,0,0,0,1,1,0,1,0,1,1,179.9794,4318.58203
0,0,0,1,1,1,0,1,0,1,1,1,232.6228,5888.376817
0,0,0,1,1,1,0,0,0,1,1,1,232.6228,5333.340832
0,0,0,1,0,0,1,1,1,0,1,1,172.4871,4091.156525
0,0,1,0,0,1,0,1,1,0,0,1,137.4872,5695.712663
