Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,const
0,0,1,0,1,0,0,1,0,0,0,149.962093,1180.588788,1
0,0,0,0,1,0,0,1,1,1,1,129.9915,5072.66967,1
0,0,0,1,1,0,1,1,0,0,1,159.965008,1325.529732,1
1,1,1,0,1,1,1,1,1,1,0,219.9902,848.4406611,1
0,0,0,0,1,0,0,1,0,0,1,124.97808,395.2218567,1
0,0,0,0,1,0,0,1,1,1,1,129.9915,1537.645961,1
0,0,1,1,1,0,0,0,1,0,1,210.127,5440.228336,1
0,0,0,0,1,0,0,0,0,1,1,134.950905,598.4998978,1
1,1,0,0,1,0,0,0,0,0,0,92.48802,5864.530305,1
0,1,1,1,1,0,0,0,0,1,0,222.6143,2117.66,1
1,1,0,1,1,1,0,0,0,0,0,192.4567,4466.695172,1
0,1,0,0,1,0,1,1,0,0,1,117.487242,1281.533791,1
0,0,1,1,1,0,1,0,0,1,0,197.6288,4927.749239,1
0,0,1,1,1,0,0,0,0,0,0,175.1331,5832.1205,1
0,1,1,1,1,0,0,1,0,1,1,255.137219,2389.270826,1
0,1,0,0,1,0,0,0,0,0,1,124.9643,5448.851036,1
0,0,1,1,1,1,0,1,0,1,1,242.657291,2422.117328,1
0,0,0,1,1,0,0,0,1,0,1,149.9598,4611.987,1
0,1,1,1,1,1,1,0,1,0,1,222.665436,1024.224748,1
0,1,0,0,1,1,0,1,0,1,1,192.4885,5714.467771,1
0,0,0,1,1,1,0,0,0,0,0,159.9476,6469.597429,1
0,0,1,1,0,1,1,0,1,0,1,222.6326,5693.54601,1
0,0,1,1,0,0,1,1,0,0,0,200.1323,1246.012987,1
0,1,0,0,1,0,0,0,0,0,0,104.9643,6158.129487,1
0,0,0,0,1,0,0,0,1,1,1,137.4686,5328.678277,1
0,0,0,1,1,0,0,0,0,1,1,169.9378,5503.629445,1
1,0,0,1,1,1,1,1,1,0,0,194.988208,971.7404705,1
0,0,0,0,1,1,1,0,1,0,0,115.0021,5762.602883,1
0,0,1,0,1,0,0,0,0,1,1,159.9349,374.4704813,1
0,0,0,1,1,0,0,1,0,1,1,182.4608,5691.001621,1
0,1,1,1,1,0,0,0,0,1,1,242.61428,2551.579661,1
0,1,1,0,1,0,0,0,0,0,0,117.472,5644.627475,1
0,0,1,0,1,1,0,1,1,1,1,207.4811,4042.115496,1
1,0,0,0,1,0,1,0,0,0,1,112.4551,409.0267699,1
0,0,0,0,1,0,0,1,1,0,0,127.4958,6033.167408,1
1,0,1,0,1,0,0,1,0,1,0,172.457857,1035.02733,1
1,1,1,1,0,1,0,0,0,0,1,252.624,4646.632157,1
0,0,0,0,1,1,0,1,0,0,0,157.4836,742.5950937,1
0,1,1,0,1,1,0,0,0,1,1,184.9496,1852.013833,1
0,1,1,1,1,1,0,0,1,1,1,277.63748,1906.330177,1
0,0,0,0,1,0,1,0,0,1,0,114.9509,1237.669889,1
1,1,1,0,1,1,0,1,0,1,0,197.4725,2025.467869,1
0,0,0,0,1,1,1,0,0,1,1,167.4564,1989.102456,1
1,1,1,0,0,1,1,1,0,0,0,174.9768,5688.321792,1
0,1,1,1,1,1,0,1,1,0,1,267.6647,1636.428296,1
0,1,0,0,1,1,1,1,0,1,1,160.0122,5879.343088,1
0,0,1,1,1,0,0,1,0,1,0,222.6281,2768.129883,1
0,0,1,1,1,0,0,0,1,1,1,232.6228,5673.784205,1
0,0,0,0,1,1,0,0,1,1,1,137.4978,4401.494135,1
0,1,0,1,1,0,0,1,0,0,1,152.4742,4869.487736,1
0,1,0,1,1,0,0,1,0,1,1,162.493654,636.8514545,1
0,1,1,0,1,1,0,0,0,0,0,149.9776,3836.081698,1
0,1,0,1,1,0,0,0,0,0,0,159.951231,377.0810282,1
0,0,1,1,1,1,0,1,0,0,0,252.6378,5248.280009,1
0,0,0,1,1,0,1,0,0,1,1,169.9378,1170.725967,1
0,1,1,1,1,0,1,1,1,0,0,235.1591,1114.048401,1
0,0,0,0,1,1,0,0,0,0,0,144.960655,577.1451549,1
0,1,0,0,1,0,1,1,1,1,1,162.500692,984.2036034,1
0,0,1,1,1,0,0,0,0,0,0,207.6094,1911.199623,1
0,0,0,0,1,0,1,1,0,1,0,147.4738,2001.025597,1
0,0,1,1,1,1,1,0,0,0,1,240.1149,6234.573082,1
0,0,0,0,1,0,1,1,1,0,1,95.01949,1488.056133,1
0,0,1,0,1,0,0,1,0,0,1,149.9621,3989.844733,1
0,1,1,0,1,1,0,0,0,0,1,149.9776,4780.976448,1
0,0,0,1,1,0,1,0,0,1,0,169.9378,1599.005155,1
1,0,0,1,1,0,0,0,0,1,0,149.9378,5939.401407,1
1,0,1,0,1,0,0,0,0,0,0,117.4392,837.3072679,1
0,1,0,0,1,0,1,1,1,0,1,140.0049,530.0667964,1
0,0,0,1,1,0,0,0,1,1,1,172.4555,1056.212192,1
0,0,1,0,1,1,1,1,0,0,1,182.4676,5133.883667,1
0,0,1,1,1,1,0,1,0,1,1,275.133571,1045.360604,1
0,0,1,0,0,1,0,1,0,1,1,204.963371,2294.781131,1
0,0,1,1,1,0,1,0,1,1,0,232.6228,1388.043021,1
0,0,0,0,1,0,0,1,0,1,1,114.9976,5726.103148,1
0,1,1,0,1,0,0,0,0,1,0,172.4441,4317.862166,1
0,0,0,0,1,0,1,0,0,0,0,112.455141,1163.407505,1
0,0,0,1,1,0,0,1,0,0,1,139.965,2229.782748,1
0,0,0,0,1,1,0,0,1,0,1,127.4783,6070.299747,1
0,0,1,0,1,0,1,1,0,0,0,117.4858,5004.513585,1
1,0,1,0,1,1,1,0,0,1,0,172.4404,5669.10693,1
1,0,1,1,1,0,1,1,0,0,1,220.132293,1165.564309,1
1,0,0,0,1,1,0,0,1,0,0,147.478341,708.0622854,1
1,0,1,1,0,1,1,0,0,1,1,230.1344,5930.862567,1
0,1,0,1,1,1,0,1,0,1,1,207.4754,2099.82555,1
0,0,1,1,1,0,0,0,1,1,0,200.1465,4899.562179,1
1,0,0,0,1,1,0,1,0,0,0,137.4836,5318.331264,1
0,0,1,0,1,0,0,1,1,0,1,152.4798,1158.054054,1
0,0,1,1,0,0,0,1,1,1,0,245.145743,1207.841461,1
0,0,1,0,1,0,0,0,0,0,1,117.439154,1663.371666,1
1,1,1,1,1,0,0,0,0,1,0,210.138,1403.270091,1
0,0,1,1,1,0,1,1,1,0,0,190.173699,1942.452213,1
0,1,1,1,1,1,0,1,1,0,0,267.6647,5544.854265,1
0,1,0,0,1,0,0,0,0,1,1,127.4601,4688.00861,1
0,0,1,1,1,0,1,1,1,0,0,202.649979,3098.243332,1
0,0,1,0,1,1,0,1,1,1,1,207.4811,1680.40703,1
0,1,1,1,1,1,1,0,0,0,1,232.624,5862.86904,1
0,1,1,1,1,0,0,1,1,1,0,237.6549,6375.589567,1
0,1,1,0,1,1,1,0,1,0,1,164.9715,1043.339074,1
0,1,1,0,1,0,0,0,0,0,0,129.9483,6247.6461,1
0,0,0,0,1,0,1,0,1,0,0,114.972827,1153.262724,1
1,0,1,1,0,0,0,1,0,1,1,210.1518,724.2830732,1
0,0,0,1,0,1,0,0,0,0,0,179.9476,5874.548599,1
1,1,1,0,1,1,1,1,0,1,0,184.9963,5957.422915,1
0,1,1,1,1,1,0,0,1,1,1,245.1612,985.96179,1
0,0,0,0,1,1,0,0,0,0,0,112.4844,1247.347617,1
0,0,0,0,1,0,1,1,0,0,1,92.5018,5664.025426,1
0,0,0,0,1,0,0,1,0,1,0,147.4738,814.9942633,1
0,1,1,1,1,1,1,1,0,0,0,232.6707,2483.369395,1
0,0,1,0,1,1,0,0,0,0,0,169.944668,521.8726735,1
0,0,1,1,1,0,0,1,1,0,1,222.65,3667.746982,1
0,0,0,1,1,0,0,0,0,0,0,127.4421,5870.579573,1
0,1,0,1,1,1,0,1,1,1,0,209.9931,4735.622867,1
0,1,0,1,0,0,1,1,0,0,1,139.9979,5461.005526,1
1,0,0,1,1,1,1,1,0,0,1,172.4705,5260.340951,1
1,0,0,0,1,1,0,1,0,1,0,179.9794,5399.848703,1
0,1,0,0,1,1,0,1,1,0,0,152.5104,976.4774375,1
0,1,0,0,1,1,0,0,0,1,1,179.9656,5729.894172,1
0,0,0,1,1,1,0,1,0,1,1,182.49,4545.534432,1
0,1,0,0,1,1,0,0,0,0,1,157.4698,4271.0951,1
0,0,1,0,1,1,0,1,1,0,0,184.9853,932.7790894,1
0,0,1,0,1,1,0,1,0,0,0,182.4676,6166.262519,1
1,0,1,0,1,1,1,0,0,1,0,159.9642,5739.667361,1
0,0,0,1,1,1,0,0,1,0,0,182.465269,1469.359942,1
0,0,1,0,1,0,0,0,1,1,1,162.452604,946.1849643,1
0,0,0,1,1,1,1,0,0,0,0,159.947583,1596.707755,1
0,1,0,1,1,0,1,0,0,0,1,159.9512,437.7915053,1
0,0,1,0,1,1,0,0,1,0,1,172.4624,5534.772119,1
0,1,0,1,1,0,1,0,0,1,0,182.446995,682.9095847,1
0,1,0,1,1,1,0,0,0,0,1,172.4567,6335.562326,1
0,0,0,0,1,0,0,1,1,0,0,107.4958,2006.056116,1
1,0,1,0,1,0,1,0,1,1,1,142.4526,1384.04032,1
0,1,1,1,1,0,0,1,1,0,0,202.682861,882.0985933,1
1,1,0,0,1,1,0,1,0,0,0,169.992756,785.4118808,1
0,1,0,1,1,1,0,0,0,0,1,172.4567,4343.433357,1
0,1,0,1,1,1,0,1,0,0,1,172.5034,1570.995815,1
0,1,0,0,1,1,0,1,1,1,1,162.5299,4844.197414,1
0,1,1,0,1,1,0,1,1,0,1,177.4945,6123.254522,1
1,0,1,0,1,0,1,1,0,1,0,152.4579,5879.484066,1
1,1,0,1,1,1,0,0,1,0,1,174.9744,5205.750156,1
0,0,1,1,1,0,0,1,1,0,0,202.65,6711.013649,1
0,0,1,0,1,0,1,0,0,1,1,139.9349,5581.366717,1
1,1,0,0,1,1,1,0,0,0,0,137.469817,1534.097093,1
0,1,1,1,1,1,0,0,0,1,0,255.1198,5885.235129,1
0,0,1,0,1,0,0,0,1,1,0,162.452604,1566.001524,1
0,1,1,1,1,1,0,1,1,1,0,257.6841,5599.136827,1
0,0,0,0,1,1,1,1,0,0,1,125.007314,790.9469893,1
1,1,0,0,0,1,0,0,0,1,1,159.9656,1326.411799,1
0,0,1,0,1,1,0,1,1,0,1,184.9853,6480.947018,1
0,0,0,1,1,0,1,1,1,0,1,142.482694,1181.991846,1
0,1,1,1,1,0,0,1,0,1,1,255.1372,5401.877883,1
0,0,0,0,1,0,0,0,1,0,1,94.97283,5649.203405,1
0,0,1,1,1,0,0,1,0,1,1,242.6281,5100.988534,1
0,0,1,0,1,0,0,0,1,1,1,129.9763,1051.602727,1
0,0,0,0,1,0,0,0,0,0,0,92.45514,5733.79702,1
0,1,1,0,1,0,0,0,0,0,0,149.9483,5311.628616,1
0,0,0,0,0,0,0,0,0,0,0,79.978861,571.1030177,1
0,1,0,0,1,1,1,0,0,0,0,137.469817,1737.873621,1
0,0,1,0,1,0,1,1,0,0,1,129.962093,2256.776479,1
0,0,0,1,1,1,0,0,1,1,0,172.4848,5540.302436,1
1,0,0,1,1,0,1,1,1,1,1,164.9785,1895.230077,1
0,0,0,1,1,0,0,1,1,0,1,162.4827,4934.723127,1
0,1,0,0,0,1,0,1,0,0,0,149.9928,6060.021953,1
1,0,0,1,1,0,0,0,0,0,1,147.4421,4064.656734,1
0,0,0,1,1,1,1,1,0,0,1,192.470522,888.6517305,1
0,0,1,0,1,0,1,0,1,1,1,162.452604,1460.632443,1
0,0,1,1,1,1,1,0,0,1,1,242.6106,6576.137248,1
0,1,0,0,1,0,0,1,0,0,1,117.4872,6446.951971,1
0,0,0,0,1,0,0,0,1,1,1,104.9923,5581.345203,1
0,1,0,1,1,1,1,0,0,1,0,194.9525,6768.49967,1
0,0,1,1,1,1,0,0,1,0,1,242.6326,5841.605467,1
0,1,1,1,1,1,1,0,0,1,1,255.1198,6000.369501,1
0,0,0,0,1,1,0,1,0,1,1,179.9794,1305.850314,1
0,0,0,0,1,0,0,0,0,1,0,134.9509,482.2768453,1
0,0,1,0,1,1,1,1,0,1,0,172.4871,4858.775977,1
0,1,0,0,1,1,0,0,0,0,0,157.4698,5372.80048,1
1,1,1,1,1,1,1,1,0,1,1,287.6427,6531.266707,1
0,0,0,0,1,0,1,0,0,0,1,92.455141,1737.354579,1
0,0,1,1,1,0,0,0,0,1,1,230.1051,1170.676993,1
1,0,1,0,1,0,0,0,0,0,0,137.4392,1103.759867,1
0,1,1,0,1,0,0,1,1,1,1,167.4847,2158.69019,1
0,1,1,1,1,0,0,1,0,0,1,232.6415,4421.565715,1
0,1,0,0,1,0,0,1,0,0,1,137.4872,5769.653638,1
1,1,1,1,1,0,1,1,0,0,1,232.6415,5253.956688,1
1,0,1,1,1,0,0,0,1,1,0,232.6228,6157.745923,1
0,1,1,0,1,0,0,0,1,0,1,152.466002,1344.718981,1
0,0,1,0,1,1,1,0,0,1,1,159.9642,5374.519903,1
0,0,1,0,1,0,0,1,1,0,0,152.479779,1602.254193,1
0,0,1,0,1,1,0,0,0,0,1,137.4684,362.0020605,1
0,0,1,1,1,1,1,0,0,1,1,242.6106,1274.226078,1
0,1,1,1,1,0,1,1,0,0,1,232.6415,1672.058732,1
0,1,1,1,1,0,1,0,1,1,1,245.132,5729.627989,1
0,1,1,0,1,0,0,1,0,0,0,162.4713,2391.497324,1
0,0,0,0,0,1,0,0,1,1,1,137.497825,758.6189978,1
1,1,0,0,1,1,0,1,0,1,1,192.4885,776.2140464,1
0,0,0,1,1,0,0,1,0,1,1,182.4608,5026.193308,1
0,0,1,0,1,0,0,1,1,1,1,174.975543,617.542543,1
1,0,0,0,1,0,0,1,1,0,1,127.4958,1179.636227,1
0,0,0,1,1,1,0,0,0,0,0,159.947583,992.3501481,1
0,1,0,1,1,0,0,0,1,0,1,162.468917,534.6671843,1
0,1,1,0,1,1,0,1,0,0,1,174.9768,6387.155472,1
0,0,0,0,1,1,0,1,0,1,1,179.979358,1232.913132,1
0,1,1,1,1,1,0,1,0,1,1,287.6427,1873.849553,1
1,0,0,1,1,0,0,1,1,0,1,162.482694,932.1606254,1
1,0,1,0,1,1,1,0,0,1,0,172.4404,6714.776908,1
0,0,0,1,1,0,0,0,0,0,1,127.4421,1782.043347,1
0,0,1,0,1,1,0,1,0,0,0,182.4676,5232.754859,1
1,1,1,0,0,0,0,1,0,1,1,184.967,5663.31815,1
0,0,1,0,0,0,0,0,0,1,1,127.458638,1040.933456,1
0,0,1,1,1,1,0,0,1,0,0,242.6326,5322.61702,1
0,1,1,1,1,0,1,0,0,1,1,222.6143,6792.669914,1
0,0,0,0,1,0,0,1,0,1,1,147.4738,4752.863118,1
0,0,1,1,1,0,0,0,0,0,1,175.133074,1287.821218,1
0,0,0,0,1,0,0,1,0,0,1,104.9781,1673.87195,1
1,1,0,0,1,0,1,0,0,1,1,114.983787,980.9935923,1
0,1,0,1,1,0,0,0,0,0,0,127.474951,772.3133729,1
0,0,0,1,1,0,1,0,1,0,1,129.9598,5308.256406,1
0,0,1,0,1,0,1,1,1,0,0,132.4798,5674.251752,1
0,1,0,1,1,0,0,0,0,1,0,162.447,5781.09568,1
0,1,0,1,1,1,1,1,0,1,0,207.475448,1284.442486,1
0,0,0,0,1,0,0,1,1,0,0,127.4958,5925.975679,1
0,0,1,1,1,0,0,0,0,1,0,230.1051,1152.27854,1
1,0,0,0,1,0,0,0,0,1,0,134.950905,1329.158978,1
0,1,0,0,1,0,0,0,0,1,1,147.4601,532.1499344,1
1,1,0,1,1,1,0,0,1,0,1,162.498151,1825.848805,1
0,1,1,0,1,0,0,0,0,0,0,129.9483,5582.271342,1
0,0,1,0,1,0,0,0,0,1,1,139.9349,5813.907009,1
0,0,0,1,1,1,0,0,0,0,1,147.4713,4663.298678,1
0,1,1,0,1,1,0,1,0,0,1,194.976769,1120.116258,1
0,1,0,0,1,0,0,1,0,0,1,137.4872,1756.84915,1
0,0,1,1,0,1,0,1,0,1,0,242.6573,1014.229725,1
0,0,1,0,1,1,0,1,0,0,1,162.467607,1233.62831,1
0,1,0,1,1,1,0,1,1,0,0,175.0211,3984.440452,1
0,0,1,0,1,0,0,0,0,1,0,159.9349,910.8338083,1
0,0,0,1,1,0,0,0,0,0,0,127.4421,1306.270891,1
1,0,0,1,1,0,0,1,0,1,1,162.4608,5934.141788,1
1,0,1,1,1,1,0,0,1,1,0,265.128318,1164.843819,1
0,0,0,1,1,1,0,0,0,0,1,179.947583,2234.450325,1
0,1,1,0,1,1,0,1,0,0,1,162.5005,4021.274223,1
1,0,1,0,1,1,1,0,0,0,0,169.9447,826.366889,1
0,0,1,1,1,0,0,0,1,0,0,177.65076,1040.034575,1
0,1,0,1,1,0,1,1,0,0,1,152.4742,1993.401196,1
0,1,1,1,1,1,1,1,0,0,1,265.147,1018.286618,1
0,0,0,1,1,1,0,0,0,0,1,147.471303,1034.69512,1
0,1,1,1,1,0,0,0,1,1,0,212.6557,1237.129631,1
1,0,1,1,1,1,0,1,1,1,0,245.175,4841.832156,1
0,1,1,1,1,1,0,1,1,0,0,247.6647,1907.528361,1
0,1,0,0,1,1,0,0,1,0,1,127.5112,837.2841389,1
0,0,1,1,1,0,0,0,1,1,0,212.6228,6845.831296,1
0,0,1,1,1,0,0,1,0,0,1,220.1323,6055.261009,1
0,0,0,0,1,1,1,0,0,0,1,144.9607,5811.49739,1
1,0,1,0,1,1,0,1,0,1,1,184.9634,5805.996684,1
0,0,1,0,0,0,0,1,1,0,1,120.0035,5532.170372,1
0,1,1,0,1,0,1,0,1,1,0,154.9618,5436.225993,1
0,1,0,1,0,0,0,0,1,1,0,184.9647,3717.758451,1
0,0,0,0,1,0,0,1,1,1,1,129.9915,5771.251702,1
0,0,0,0,1,1,0,0,1,1,1,149.974105,757.0097075,1
0,0,1,0,1,0,0,1,1,0,1,152.4798,6161.795039,1
0,1,0,0,1,0,1,1,1,0,1,107.5286,1520.458929,1
0,0,1,1,1,0,1,1,1,0,0,222.65,1967.055899,1
0,0,0,0,1,0,1,0,1,1,1,117.4686,6168.427344,1
0,0,0,0,1,1,0,1,0,0,1,137.4836,4405.463106,1
0,1,0,0,1,1,0,1,0,1,0,192.4885,2063.282237,1
0,0,1,1,1,1,0,1,0,1,1,275.133571,1381.481321,1
0,1,1,0,1,1,1,0,0,1,1,172.473314,1436.793746,1
0,1,1,0,1,0,0,0,0,1,0,172.44408,787.0962355,1
1,0,1,1,1,0,0,0,0,1,1,230.1051,4024.612201,1
0,1,1,1,1,0,0,0,1,0,1,222.6362,5768.283353,1
0,0,1,0,1,1,0,1,0,1,0,204.9634,5756.010952,1
0,0,0,0,1,0,0,0,0,1,0,134.9509,5903.828849,1
0,0,1,1,1,0,1,1,1,0,1,222.65,1158.10468,1
1,1,0,0,1,0,0,0,1,1,1,149.9778,659.0331885,1
0,0,1,0,1,0,0,1,1,0,0,120.0035,1595.672481,1
0,1,0,1,1,0,0,0,0,0,1,127.475,6045.138773,1
0,0,1,0,1,0,0,1,1,1,1,174.9755,4856.265598,1
0,0,1,1,1,0,0,0,1,0,0,190.127,1673.34866,1
0,0,0,1,1,0,0,0,0,1,0,149.9378,1633.825007,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,4429.96209,1
0,0,1,1,1,1,0,1,0,1,1,242.6573,1642.269113,1
0,0,0,0,0,0,0,1,0,0,0,124.9781,5021.919456,1
0,0,0,0,1,0,0,1,0,0,1,124.9781,1185.107111,1
0,1,0,1,0,0,0,0,0,1,1,182.447,4517.455286,1
0,0,0,1,1,0,1,1,0,1,1,182.460772,1815.9129,1
0,0,1,1,1,0,0,0,0,1,0,210.1051,1860.544496,1
0,0,0,0,1,1,0,1,0,1,0,179.9794,1128.898886,1
0,1,0,1,1,0,0,0,1,0,1,162.4689,5627.198878,1
0,1,0,0,1,1,0,1,1,1,1,195.0062,1646.32071,1
0,0,1,0,1,0,0,0,1,0,0,107.4806,5779.189603,1
0,0,1,1,1,1,1,0,0,0,0,207.6386,5474.08598,1
0,0,0,1,1,0,0,1,0,0,1,159.965008,570.1301629,1
0,0,1,1,1,1,1,1,1,0,1,255.1555,5490.285527,1
0,1,1,1,1,1,0,0,1,0,1,222.6654,2100.528824,1
0,1,0,0,1,0,1,0,1,0,0,127.482,5573.344552,1
1,1,1,0,1,1,0,1,1,1,1,219.9902,6084.157683,1
0,1,1,0,1,0,1,1,0,1,1,164.967,1206.589518,1
0,1,1,1,1,1,1,1,0,1,0,287.642733,1779.309609,1
0,0,0,1,1,0,0,0,0,1,0,149.9378,6448.95087,1
0,0,0,1,1,1,0,1,0,0,1,172.4705,1466.448878,1
0,1,1,0,1,1,0,0,0,0,1,162.4538,2303.354723,1
0,0,1,0,1,1,0,0,1,1,1,174.9581,6437.319274,1
0,0,0,1,1,1,1,0,1,1,0,204.961033,1669.613093,1
1,0,0,1,1,1,0,0,0,1,0,182.4433,1069.814443,1
0,0,1,1,1,0,1,0,1,1,1,212.622804,1572.045646,1
0,0,0,0,1,1,0,1,1,1,1,182.497,1256.45775,1
0,0,0,1,1,0,0,1,0,0,1,127.4887,878.7758477,1
0,0,0,0,1,1,0,1,0,1,1,147.5031,3296.618156,1
1,1,1,0,1,0,0,1,0,1,1,164.967019,1099.763014,1
0,1,0,1,1,0,1,0,1,0,1,162.4689,6284.979187,1
0,1,1,1,1,0,0,0,0,0,0,220.1185,1280.600763,1
0,0,0,1,1,0,1,1,1,1,0,184.9785,780.9545758,1
0,1,1,1,1,1,0,0,1,0,0,255.1417,5382.024213,1
0,0,0,1,1,0,0,1,0,0,1,159.965,4132.534649,1
1,0,0,1,1,1,0,1,0,0,1,159.9942,1458.518135,1
0,0,1,1,1,0,1,1,1,1,0,245.1457,6037.103766,1
0,1,1,0,1,1,0,0,0,1,1,184.9496,5011.208685,1
0,0,1,1,1,0,0,1,0,1,0,210.151777,1811.964373,1
0,0,0,0,0,0,0,1,1,1,1,149.9915,4667.397297,1
0,1,1,1,1,0,0,1,1,0,1,235.1591,4987.482025,1
1,0,1,0,1,0,1,0,0,0,0,104.9629,5888.691325,1
0,1,1,0,1,1,0,1,0,0,0,174.9768,5514.354742,1
0,0,0,0,1,1,0,0,0,1,1,147.456419,1159.678094,1
0,1,1,0,1,1,0,0,0,1,1,184.9496,4998.863127,1
0,0,1,0,1,1,0,0,0,0,1,169.9447,2146.833629,1
0,0,1,1,1,0,0,0,0,1,1,230.105118,695.6222319,1
0,0,1,1,1,0,1,1,0,1,0,210.1518,5709.290774,1
0,0,1,0,1,1,0,1,0,1,0,184.9634,5012.14381,1
0,0,1,0,1,0,0,0,1,0,1,139.9568,1117.452708,1
1,0,1,1,1,1,0,0,1,0,0,222.6326,6069.414411,1
0,0,0,1,1,0,0,1,1,0,1,162.482694,792.520824,1
0,0,0,0,1,0,1,1,0,1,1,127.473844,1064.629876,1
1,1,0,0,1,0,0,1,0,1,1,127.506726,296.9963678,1
1,1,0,0,0,1,0,0,1,0,0,127.511223,885.546457,1
0,0,1,1,0,0,0,1,0,0,0,220.1323,5331.531612,1
0,0,0,1,1,1,1,0,1,0,1,162.4653,956.6535443,1
0,0,0,0,1,0,1,0,0,0,0,112.4551,4841.877582,1
0,0,1,0,1,1,0,0,1,0,1,139.9861,4332.356783,1
0,0,1,1,1,0,0,0,0,0,0,207.609354,2031.266556,1
0,0,1,1,1,0,0,1,0,1,0,210.151777,1022.519614,1
0,1,1,0,1,0,0,1,0,0,1,162.4713,5306.886205,1
0,0,0,0,1,1,0,0,1,0,1,115.0021,3713.937564,1
0,0,0,0,1,1,1,0,1,0,1,115.002061,892.0207872,1
0,0,1,1,1,1,0,0,0,0,0,207.638588,1177.735155,1
0,0,0,1,1,0,1,0,0,1,1,169.9378,6112.430745,1
0,0,1,0,1,1,0,1,0,0,1,149.9913,4259.291587,1
0,1,1,1,1,0,0,1,0,0,1,212.6415,6638.783919,1
0,1,0,1,1,0,0,0,0,0,0,139.951231,1259.468498,1
0,1,0,0,1,1,1,0,0,0,0,157.4698,820.9054953,1
0,1,1,0,1,1,0,0,0,0,0,149.9776,5425.114173,1
0,0,0,0,1,0,1,0,0,0,1,92.45514,5443.98404,1
0,1,1,1,1,0,0,0,1,0,1,190.1599,1596.133478,1
0,0,0,0,1,0,0,0,1,0,1,94.97283,1618.779462,1
0,0,0,0,1,1,1,1,0,0,1,157.483594,575.2472429,1
0,0,0,1,1,0,1,0,0,1,1,137.4616,1037.253154,1
0,0,1,1,1,0,0,1,0,0,1,220.132293,1411.150345,1
0,0,1,0,1,1,0,1,0,0,1,182.4676,793.8062657,1
0,0,1,1,1,1,1,0,0,0,1,240.1149,6260.19195,1
1,0,1,0,1,0,0,1,0,1,1,139.9816,6207.251325,1
0,0,1,0,1,0,0,1,1,0,1,152.4798,1024.169439,1
0,0,0,1,1,1,0,1,0,0,0,172.4705,2080.564441,1
0,1,1,0,1,1,0,0,0,0,1,162.4538,6497.863463,1
0,0,1,1,1,1,1,0,0,1,1,230.1344,4038.962601,1
0,0,1,1,1,1,0,0,0,0,1,240.1149,5277.732479,1
0,0,0,0,1,1,0,1,1,1,0,162.497,5088.812303,1
0,0,0,1,1,0,0,0,0,0,1,114.9658,2710.699322,1
1,0,0,0,1,1,1,1,0,0,1,125.0073,4866.25354,1
0,1,0,0,1,0,1,1,0,0,0,137.4872,464.4350832,1
0,0,1,0,1,1,1,1,1,0,0,164.9853,2563.027756,1
0,1,0,0,1,1,0,0,0,0,0,157.4698,867.8924387,1
0,1,1,1,1,0,0,1,0,1,1,222.6609,6060.196481,1
0,0,1,0,1,1,0,1,0,1,0,172.487091,1979.490592,1
0,0,1,1,1,1,1,1,1,0,0,222.6792,2569.290158,1
0,0,0,1,1,0,1,1,0,0,1,127.4887,569.8410423,1
0,0,1,1,1,0,0,1,1,1,0,225.1457,6051.457992,1
0,0,0,1,1,0,0,0,1,0,0,149.9598,520.0280011,1
0,0,1,0,1,1,1,0,0,0,1,149.9447,5590.939054,1
1,0,1,0,1,0,0,1,1,0,1,132.4798,6173.823033,1
0,0,0,1,1,0,0,0,1,1,1,172.455519,1442.347357,1
0,0,1,0,1,1,1,0,1,0,1,152.4624,6727.977262,1
1,1,1,0,0,0,1,0,1,0,0,119.989722,786.3429747,1
0,0,1,0,1,1,0,1,1,1,1,207.481057,767.1879493,1
0,0,1,1,1,1,0,1,1,1,1,257.6513,7015.439922,1
0,1,1,0,1,0,0,1,1,0,0,164.9889,5977.806518,1
1,0,0,1,1,1,0,1,1,1,1,217.484,5857.586671,1
0,0,1,0,1,1,1,0,1,0,0,152.4624,944.6151981,1
0,0,0,1,0,1,1,0,1,0,0,162.4653,4318.755591,1
0,1,0,1,0,0,0,1,1,1,0,165.0113,2366.107617,1
0,1,1,0,1,0,1,0,1,1,1,154.9618,6632.42053,1
0,1,0,0,1,1,1,1,0,0,0,137.5165,342.5038822,1
0,0,0,1,1,0,0,1,1,1,1,152.5022,6097.873428,1
0,0,0,1,1,1,0,0,1,1,0,184.961,1745.550396,1
1,1,0,1,1,1,0,0,0,0,0,172.4567,4323.817647,1
0,0,1,0,1,0,0,0,0,1,1,159.9349,5686.820908,1
0,0,0,0,1,0,0,0,0,1,1,114.9509,1628.925715,1
0,1,0,1,1,0,0,0,0,1,0,162.447,6534.389245,1
0,0,1,0,1,1,1,1,0,1,1,172.4871,977.9373731,1
0,0,1,1,1,1,1,0,0,0,1,240.1149,1155.524102,1
0,1,1,1,1,0,1,0,1,0,1,202.6362,6733.970943,1
1,0,1,0,0,0,0,0,0,0,1,117.4392,5736.046673,1
0,0,1,0,0,0,0,1,1,1,1,154.975543,1202.670117,1
